code,industry,industry_0,industry_1,industry_2,industry_3,industry_4,industry_5,industry_6,eps_2016,eps_2017,eps_2018,eps_2019,eps_inc_2017,eps_inc_2018,eps_inc_2019,gv_2016,gv_2017,gv_2018,gv_2019,gv_inc_2017,gv_inc_2018,gv_inc_2019,toc_2016,toc_2017,toc_2018,toc_2019,toc_inc_2017,toc_inc_2018,toc_inc_2019,mc_2016,mc_2017,mc_2018,mc_2019,mc_inc_2017,mc_inc_2018,mc_inc_2019,ar_2016,ar_2017,ar_2018,ar_2019,ar_inc_2017,ar_inc_2018,ar_inc_2019,dr_2016,dr_2017,dr_2018,dr_2019,dr_inc_2017,dr_inc_2018,dr_inc_2019,bv_2016,bv_2017,bv_2018,bv_2019,bv_inc_2017,bv_inc_2018,bv_inc_2019,np_2016,np_2017,np_2018,np_2019,np_inc_2017,np_inc_2018,np_inc_2019,ap_2016,ap_2017,ap_2018,ap_2019,ap_inc_2017,ap_inc_2018,ap_inc_2019,pp_2016,pp_2017,pp_2018,pp_2019,pp_inc_2017,pp_inc_2018,pp_inc_2019,rst_2016,rst_2017,rst_2018,rst_2019,rst_inc_2017,rst_inc_2018,rst_inc_2019,lr_2016,lr_2017,lr_2018,lr_2019,lr_inc_2017,lr_inc_2018,lr_inc_2019,qr_2016,qr_2017,qr_2018,qr_2019,qr_inc_2017,qr_inc_2018,qr_inc_2019,mc_to_cl_2016,mc_to_cl_2017,mc_to_cl_2018,mc_to_cl_2019,mc_to_cl_inc_2017,mc_to_cl_inc_2018,mc_to_cl_inc_2019,alr_2016,alr_2017,alr_2018,alr_2019,alr_inc_2017,alr_inc_2018,alr_inc_2019,rp_2016,rp_2017,rp_2018,rp_2019,rp_inc_2017,rp_inc_2018,rp_inc_2019,ic_2016,ic_2017,ic_2018,ic_2019,ic_inc_2017,ic_inc_2018,ic_inc_2019,ite_2016,ite_2017,ite_2018,ite_2019,ite_inc_2017,ite_inc_2018,ite_inc_2019,atr_2016,atr_2017,atr_2018,atr_2019,atr_inc_2017,atr_inc_2018,atr_inc_2019,acs_roe_2016,acs_roe_2017,acs_roe_2018,acs_roe_2019,acs_roe_inc_2017,acs_roe_inc_2018,acs_roe_inc_2019,ivt_2016,ivt_2017,ivt_2018,ivt_2019,ivt_inc_2017,ivt_inc_2018,ivt_inc_2019,ncf_2016,ncf_2017,ncf_2018,ncf_2019,ncf_inc_2017,ncf_inc_2018,ncf_inc_2019,fcf_2016,fcf_2017,fcf_2018,fcf_2019,fcf_inc_2017,fcf_inc_2018,fcf_inc_2019,dy_2016,dy_2017,dy_2018,dy_2019,dy_inc_2017,dy_inc_2018,dy_inc_2019,npr_2016,npr_2017,npr_2018,npr_2019,npr_inc_2017,npr_inc_2018,npr_inc_2019,gpr_2016,gpr_2017,gpr_2018,gpr_2019,gpr_inc_2017,gpr_inc_2018,gpr_inc_2019,cpla_2016,cpla_2017,cpla_2018,cpla_2019,cpla_inc_2017,cpla_inc_2018,cpla_inc_2019,acs_np_2016,acs_np_2017,acs_np_2018,acs_np_2019,acs_np_inc_2017,acs_np_inc_2018,acs_np_inc_2019,cfs_to_r_2016,cfs_to_r_2017,cfs_to_r_2018,cfs_to_r_2019,cfs_to_r_inc_2017,cfs_to_r_inc_2018,cfs_to_r_inc_2019,ccc_2016,ccc_2017,ccc_2018,ccc_2019,ccc_inc_2017,ccc_inc_2018,ccc_inc_2019,lvrg_2016,lvrg_2017,lvrg_2018,lvrg_2019,lvrg_inc_2017,lvrg_inc_2018,lvrg_inc_2019,ibdr_2016,ibdr_2017,ibdr_2018,ibdr_2019,ibdr_inc_2017,ibdr_inc_2018,ibdr_inc_2019,rst_cmpavg_2016,lr_cmpavg_2016,qr_cmpavg_2016,mc_to_cl_cmpavg_2016,alr_cmpavg_2016,atr_cmpavg_2016,acs_roe_cmpavg_2016,dy_cmpavg_2016,npr_cmpavg_2016,gpr_cmpavg_2016,cfs_to_r_cmpavg_2016,ccc_cmpavg_2016,lvrg_cmpavg_2016,ibdr_cmpavg_2016,rst_cmpavg_2017,lr_cmpavg_2017,qr_cmpavg_2017,mc_to_cl_cmpavg_2017,alr_cmpavg_2017,atr_cmpavg_2017,acs_roe_cmpavg_2017,dy_cmpavg_2017,npr_cmpavg_2017,gpr_cmpavg_2017,cfs_to_r_cmpavg_2017,ccc_cmpavg_2017,lvrg_cmpavg_2017,ibdr_cmpavg_2017,rst_cmpavg_2018,lr_cmpavg_2018,qr_cmpavg_2018,mc_to_cl_cmpavg_2018,alr_cmpavg_2018,atr_cmpavg_2018,acs_roe_cmpavg_2018,dy_cmpavg_2018,npr_cmpavg_2018,gpr_cmpavg_2018,cfs_to_r_cmpavg_2018,ccc_cmpavg_2018,lvrg_cmpavg_2018,ibdr_cmpavg_2018,rst_cmpavg_2019,lr_cmpavg_2019,qr_cmpavg_2019,mc_to_cl_cmpavg_2019,alr_cmpavg_2019,atr_cmpavg_2019,acs_roe_cmpavg_2019,dy_cmpavg_2019,npr_cmpavg_2019,gpr_cmpavg_2019,cfs_to_r_cmpavg_2019,ccc_cmpavg_2019,lvrg_cmpavg_2019,ibdr_cmpavg_2019,label,roe_bin_2016,roe_bin_2017,roe_bin_2018,roe_bin_2019,ncf_rp_bin,osmr_2016,osmr_2017,osmr_2018,osmr_2019,roa_2016,roa_2017,roa_2018,roa_2019,toar_2016,toar_2017,toar_2018,toar_2019,roca_2016,roca_2017,roca_2018,roca_2019
002959,household_appliances,0,0,1,0,0,0,0,10.45,2.3,2.0611,2.6818,-0.7799043059999999,-0.103869565,0.301149871,1054304100.0,1646533600.0,2041035066.0,2687963985.0,0.561725502,0.239595151,0.316961198,914616700.0,1450497700.0,1810461679.0,2343868526.0,0.585907736,0.24816583899999997,0.294624765,38362600.0,157986700.0,259312174.0,592116255.0,3.118247981,0.641354456,1.28341094,49655400,35044200,68229658,105030385,-0.294251985,0.946960068,0.53936555,12608300.0,20701100.0,23358304.0,47816916.0,0.6418629,0.128360522,1.047105646,1795900,2941900,1000000,25692389,0.638120163,-0.660083619,24.692389000000002,9000000,90700000,210887706,392867176,9.077777778,1.325112525,0.862921189,172885700.0,157303200.0,213581458.0,191202877.0,-0.09013180400000001,0.357769314,-0.10477773300000001,8536700,11685800,8834710,12318879,0.368889618,-0.243979017,0.394372764,4.9311,5.2852,4.8853,4.742,0.3541,-0.3999,-0.1433,0.9266,1.1994,1.1674,2.3042,0.2728,-0.032,1.1368,0.3625,0.5699,0.6175,1.7904,0.2074,0.0476,1.1729,0.124,0.3791,0.4427,0.6848,0.2551,0.0636,0.2421,0.7201,0.6238,0.5659,0.3426,-0.0963,-0.0579,-0.2233,105510000,146562900,185501858,268181695,0.389090134,0.265680865,0.44570894299999997,0,0,0,0,0,0.0,0.0,37493300,53144600,53218904,63884809,0.417442583,0.0013981479999999999,0.20041572100000002,3.022,2.8366,2.2831,1.4969,-0.1854,-0.5535,-0.7862,1.4669,0.7418,0.5055,0.2525,-0.7251,-0.2363,-0.253,165951600.0,250651400.0,313319904.0,431992420.0,0.510388571,0.250022557,0.378758306,93450300,230687300,309706785,406398405,1.4685560130000002,0.34253938100000003,0.31220375100000003,48443100,96125600,239564122,182251915,0.9842991059999999,1.492198977,-0.23923535199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.08900000000000001,0.0909,0.0998,-0.0111,0.0019,0.0089,0.3371,0.3314,0.3251,0.3426,-0.0057,-0.0063,0.0175,45053200,137032200,70165070,224430657,2.041564195,-0.487966551,2.198609465,105510000,146562900,185501858,268181695,0.389090134,0.265680865,0.44570894299999997,1.1297,1.1835,1.1088,1.1028,0.0538,-0.0747,-0.006,24.7544,12.2913,-2.1027,-8.6345,-12.4631,-14.394,-6.5318,3.5721,2.6582,2.3038,1.5211,-0.9139,-0.3544,-0.7827,0.0162,0.0571,0.0105,0.0,0.0409,-0.0466,-0.0105,0,-1,-1,-1,1,0,0,0,1,1,1,0,1,-1,0,-1,-1,-1,1,1,1,0,1,1,1,-1,1,-1,0,-1,-1,-1,1,1,1,0,1,1,1,-1,-1,-1,0,0,0,0,-1,1,1,0,1,1,0,-1,-1,-1,0,2,2,2,2,3,0.29694452684663303,0.2685576342788172,0.27960627499231006,0.29130180969060127,0.30250219999999994,0.2524574,0.20753379,0.14939062,21.232415809760873,46.984482453587184,29.914191655482135,25.592251090006002,0.6635,0.6858,0.6457,0.7868
000651,household_appliances,0,0,1,0,0,0,0,2.56,3.72,4.36,4.11,0.453125,0.17204301100000002,-0.05733945,110113000000.0,150020000000.0,200024000000.0,200508000000.0,0.362413274,0.33331952800000003,0.002421389,91529379825.0,124699000000.0,169589000000.0,170724000000.0,0.362391102,0.359991532,0.006688183,95613130731.0,99610431730.0,113079000000.0,125401000000.0,0.04180703,0.135212732,0.108965251,2960534651,5814491641,7699658990,8513334545,0.9640005359999999,0.324218774,0.10567683,10021885516.0,14143038243.0,9792041417.0,8225707662.0,0.41121530700000003,-0.307642301,-0.159959878,29963355478,32256413538,35911567876,0,0.07652874700000001,0.113315584,-1.0,9127336850,9766929541,10835428282,25285207844,0.070074404,0.109399657,1.333567921,29541466861.0,34552886332.0,38987371471.0,41656815752.0,0.16964017,0.128339065,0.06846946,1814945791,3717874635,2161876009,2395610555,1.048476959,-0.418518315,0.108116536,7.88,7.7804,7.5579,6.5084,-0.0996,-0.2225,-1.0495,1.1264,1.163,1.2665,1.2583,0.0366,0.1035,-0.0082,1.0409,1.0255,1.1259,1.1021,-0.0154,0.1004,-0.0238,0.7536,0.6754,0.7171,0.7395,-0.0782,0.0417,0.0224,0.6988,0.6891,0.631,0.604,-0.0097,-0.0581,-0.027000000000000003,15524634904,22508599044,26379029817,24827243604,0.44986334200000005,0.17195342800000002,-0.058826508,0,0,1068308309,1598276259,0,0.0,0.49608146399999997,3006555173,4108585910,4894477907,4525463625,0.366542662,0.19128041,-0.075394003,0.6401,0.7551,0.8581,0.7507,0.115,0.10300000000000001,-0.1074,0.3042,0.3751,0.33399999999999996,0.2452,0.0709,-0.0411,-0.0888,9024905239.0,16568347179.0,20011518231.0,24084854064.0,0.835847218,0.207816206,0.203549565,14859952107,16358538248,26940791543,27893714094,0.100847306,0.6468947979999999,0.035370992999999996,11610212455,13937280751,23109544449,23190140642,0.200432878,0.65810999,0.003487572,0.0609,0.0412,0.0168,0.0229,-0.0197,-0.0244,0.0061,0.141,0.15,0.1319,0.1238,0.009000000000000001,-0.0181,-0.0081,0.327,0.3286,0.3023,0.2758,0.0016,-0.0263,-0.0265,3276936027,2424806991,3837549167,4713187966,-0.26003835,0.582620465,0.228176568,15420964991,22401576205,26202787681,24696641369,0.45267019399999997,0.169685001,-0.057480385,0.6454,0.7256,0.6815,0.8397,0.0802,-0.0441,0.1582,-68.9819,-26.3503,-11.8545,-24.7703,42.6316,14.4958,-12.9158,3.3204,3.2164,2.7098,2.5255,-0.10400000000000001,-0.5066,-0.1843,0.0617,0.0908,0.0901,0.0686,0.0291,-0.0007,-0.0215,0,-1,-1,1,1,0,0,0,1,1,-1,0,1,-1,1,-1,-1,0,1,-1,1,0,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,0,1,1,-1,-1,0,-1,1,-1,-1,0,1,-1,1,0,1,0,-1,-1,1,-1,0,2,2,2,2,2,0.4311926605504587,0.45648204503956175,0.4363215348991068,0.44887599709934733,0.09025409999999999,0.11326499999999999,0.11318338999999998,0.09293666,37.193619727709105,25.801051796541742,25.97829335815819,23.55222844117657,0.7836,0.7979999999999999,0.7949,0.754
000333,household_appliances,0,0,1,0,0,0,0,2.29,2.66,3.08,3.6,0.161572052,0.15789473699999998,0.16883116899999998,159842000000.0,241919000000.0,261820000000.0,279381000000.0,0.5134905,0.082262028,0.067072399,143809000000.0,224735000000.0,237634000000.0,251318000000.0,0.562728992,0.057400055,0.057582234,27169118000.0,48274200000.0,27888280000.0,70916841000.0,0.7768040909999999,-0.42229431,1.5428904540000001,13454511000,17528717000,19390174000,18663819000,0.30281338399999996,0.106194709,-0.037459953,10252375000.0,17409063000.0,16781666000.0,16231854000.0,0.69805172,-0.036038528,-0.032762659,7427488000,10854226000,12556294000,4768520000,0.461358941,0.15681155,-0.620228708,18484939000,25207785000,23325115000,23891600000,0.36369316700000004,-0.074686054,0.024286482999999998,25356960000.0,35144777000.0,36901626000.0,42535777000.0,0.38600120000000004,0.049988907,0.152680291,1587366000,1672248000,2215888000,2246177000,0.05347349,0.325095321,0.013669012,8.8676,8.0078,6.3688,6.3752,-0.8598,-1.639,0.0064,1.3525,1.4259,1.4028,1.5,0.0734,-0.0231,0.0972,1.1595,1.1646,1.1582,1.2597,0.0051,-0.0064,0.1015,0.3046,0.4054,0.2141,0.4914,0.1008,-0.1913,0.2773,0.5957,0.6658,0.6494,0.644,0.0701,-0.0164,-0.0054,15861912000,18611190000,21650419000,25277144000,0.173325763,0.163301165,0.167512924,0,0,-703991000,-880703000,0,0.0,-0.251014573,3052691000,3243584000,4122639000,4651970000,0.062532697,0.27101348399999997,0.12839615599999998,1.0676,1.1556,1.0231,0.9878,0.08800000000000001,-0.1325,-0.0353,0.2662,0.2563,0.258,0.2621,-0.0099,0.0017,0.0041,15626897000.0,29444166000.0,29645018000.0,32443399000.0,0.884197867,0.006821453000000001,0.09439633300000001,26695009000,24442623000,27861080000,38590404000,-0.084374798,0.139856389,0.385100793,24562738000,22665322000,22413299000,35263967000,-0.07724774,-0.011119321000000001,0.573350135,0.0282,0.0178,0.0322,0.0211,-0.0104,0.0144,-0.0111,0.0992,0.0769,0.0827,0.0905,-0.0223,0.0058,0.0078,0.2731,0.2503,0.2754,0.2886,-0.0228,0.0251,0.0132,2323430000,3218402000,5611851000,3451856000,0.38519430299999996,0.7436762090000001,-0.38489885100000004,14684357000,17283689000,20230779000,24211222000,0.177013675,0.170512788,0.19675184,0.9640000000000001,0.8135,0.8135,0.8584,-0.1505,0.0,0.0449,-40.1743,-32.175,-36.8602,-33.6926,7.9993,-4.6852,3.1676,2.4733,2.9919,2.8522,2.8089999999999997,0.5186,-0.1397,-0.0432,0.0609,0.1631,0.1554,0.1608,0.1022,-0.0077,0.0054,0,-1,-1,-1,1,0,0,0,1,0,0,0,1,-1,1,-1,-1,-1,1,1,1,0,1,0,-1,-1,1,1,1,-1,-1,-1,1,0,1,0,1,1,-1,-1,0,1,1,-1,-1,-1,1,1,1,0,1,1,-1,-1,1,1,0,2,2,2,2,2,0.3632369095569388,0.30723132241310425,0.30029048656499635,0.31358281358281354,0.10590592,0.08886564,0.08461036999999999,0.0893959,11.880179071539649,13.801295325835884,13.502715344380096,14.96912287887061,0.7070000000000001,0.6844,0.6928,0.7169
600340,property,0,0,0,0,0,0,1,2.22,2.83,3.79,4.75,0.274774775,0.339222615,0.253298153,53820587476.0,59635420323.0,83798590155.0,105210000000.0,0.108041051,0.405181513,0.255504848,45417282562.0,47498314037.0,67707517333.0,80603565015.0,0.045820255,0.425472013,0.190467,45503088103.0,68104884888.0,47281783657.0,42962713063.0,0.496709075,-0.30575048,-0.091347455,9500775322,18910317711,34437662055,46871039462,0.990397317,0.821104361,0.361040113,102548000000.0,132476000000.0,137512000000.0,125285000000.0,0.29184197100000003,0.038010623,-0.088917816,60000,0,0,390200,-1.0,0.0,0.0,1296416550,8467028436,9128556012,7650889746,5.531101779,0.07812984,-0.161872947,20425430165.0,25422040583.0,32938065058.0,37943276852.0,0.244626937,0.295649928,0.151958282,3551329934,1620448175,3200794206,4628653350,-0.5437066660000001,0.9752524370000001,0.446095266,0.2907,0.1647,0.20199999999999999,0.2175,-0.126,0.0373,0.0155,1.3999,1.528,1.5168,1.5786,0.1281,-0.0112,0.0618,0.455,0.5133,0.4544,0.4671,0.0583,-0.0589,0.0127,0.2849,0.2986,0.1949,0.1619,0.0137,-0.1037,-0.033,0.8478,0.8109999999999999,0.8665,0.8390000000000001,-0.0368,0.0555,-0.0275,6168118275,8806570991,11802746018,14684950798,0.427756505,0.340220391,0.24419781399999999,0,0,1405536159,3264013727,0,0.0,1.322255252,2807399516,3992509285,5627955802,7571759743,0.422137912,0.40962873200000005,0.345383654,0.2572,0.1906,0.2133,0.2426,-0.0666,0.0227,0.0293,0.3427,0.3348,0.3736,0.3699,-0.0079,0.0388,-0.0037,147345000000.0,229794000000.0,254523000000.0,290281000000.0,0.559569557,0.107610524,0.140493219,7763064206,-16227729027,-7427812399,-31819098425,-3.090376763,0.542276533,-3.2837778760000003,4040510098,-21129879818,-10360212168,-35900052780,-6.229507984,0.509689016,-2.465185094,0.0226,0.021,0.0348,0.0417,-0.0016,0.0138,0.0069,0.1146,0.1477,0.1408,0.1396,0.0331,-0.0069,-0.0012,0.3303,0.4793,0.4162,0.4368,0.149,-0.0631,0.0206,3820015290,4932148953,2987822787,4337711204,0.291133301,-0.394214811,0.45179668,6491579082,8780805978,11745792470,14611778497,0.352645615,0.337666781,0.244001078,1.6747,1.3088,0.8964,0.8357,-0.3659,-0.4124,-0.0607,670.5285,1504.344,1148.8286,1202.2359,833.8155,-355.5154,53.4073,6.5709,5.2914,7.4879999999999995,6.212999999999999,-1.2795,2.1966,-1.275,0.2767,0.2722,0.3305,0.38799999999999996,-0.0045,0.0583,0.0575,-1,-1,-1,-1,1,0,1,0,1,1,1,-1,1,0,-1,-1,-1,-1,1,-1,1,0,1,1,1,0,-1,0,-1,-1,-1,-1,1,0,1,0,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,0,-1,1,-1,-1,1,1,1,2,2,2,2,-1,0.3469573115349682,0.3081577300229501,0.3382988947621336,0.31959706959706957,0.029475119999999997,0.02815162,0.03003264,0.03386696,5.664862671930892,3.1535916653748495,2.43334143941497,2.244669655455315,0.8946,0.9272,0.8981,0.9149
002986,chemical_rawmaterial,1,0,0,0,0,0,0,2.15,1.88,2.09,2.85,-0.125581395,0.11170212800000001,0.363636364,1974532041.0,2778844082.0,3332421722.0,3161320025.0,0.407343119,0.199211479,-0.051344550999999995,1787698104.0,2618758542.0,3130025339.0,2899021310.0,0.464877395,0.195232508,-0.073802607,136083813.0,214703243.0,283823482.0,401582994.0,0.577728006,0.321933838,0.414904049,8599536,795048,32295910,25663918,-0.90754757,39.62133355,-0.20535083199999998,56308322.0,51985083.0,38058467.0,33250645.0,-0.076777976,-0.267896389,-0.126327264,22597809,50439961,0,0,1.232073074,-1.0,0.0,19276000,0,0,0,-1.0,0.0,0.0,60684012.0,66207571.0,73756365.0,47644464.0,0.091021652,0.11401708099999999,-0.35402912,35872878,24517575,32039538,36190229,-0.31654284899999996,0.306798817,0.129549028,0.0,47.8622,51.1285,40.2339,0.0,3.2663,-10.8946,1.5782,2.1811,3.0733,3.5533,0.6029,0.8922,0.48,1.0091,1.7857,2.3367,2.9669,0.7766,0.551,0.6302,0.7455,1.4355,1.8669,2.6947,0.69,0.4314,0.8278,0.3251,0.23,0.1864,0.1656,-0.0951,-0.0436,-0.0208,161212913,146922937,177153963,239006299,-0.08864039300000001,0.20576110600000003,0.349144524,0,0,0,0,0,0.0,0.0,25246935,22620348,24299128,36262824,-0.104035876,0.074215481,0.49235083700000004,0.0,4.0918,3.9819,2.8558,0.0,-0.1099,-1.1261,0.0,0.2977,0.2698,0.2797,0.0,-0.0279,0.0099,68007665.0,34631895.0,79945295.0,51198675.0,-0.490764828,1.3084296999999998,-0.359578634,98899343,127566427,170643541,325229497,0.28986121800000003,0.33768378600000004,0.905899837,80083080,73922091,69240271,984186,-0.076932468,-0.06333451799999999,-0.9857859309999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816,0.0529,0.0532,0.0756,-0.0287,0.0003,0.0224,0.16699999999999998,0.1161,0.121,0.1655,-0.0509,0.0049,0.0445,18914302,53717246,101408270,324362424,1.8400332190000002,0.887815879,2.198579603,161212913,146922937,177337312,242625643,-0.08864039300000001,0.20700903199999998,0.36815902,0.9173,0.9591,1.0454,1.0398,0.0418,0.0863,-0.0056,0.0,-0.5870000000000001,1.6948,4.4686,0.0,2.2818,2.7738,1.4818,1.2987,1.2292,1.1985,-0.1831,-0.0695,-0.0307,0.0,0.0,0.0,0.0337,0.0,0.0,0.0337,0,-1,-1,1,-1,0,0,0,1,-1,0,0,-1,-1,1,-1,0,1,-1,1,1,0,-1,-1,1,-1,-1,-1,0,1,1,1,-1,1,1,0,-1,-1,1,-1,-1,-1,0,1,1,1,-1,1,1,0,0,-1,1,-1,-1,-1,0,0,2,2,2,2,0.48862275449101805,0.45564168819982775,0.4396694214876033,0.456797583081571,0.0,0.21645622,0.21183707999999998,0.21589848,229.60913716740066,3495.190330646703,103.18401686157783,123.18150428161437,0.4649,0.4417,0.4997,0.4141
600612,clothing,0,0,0,1,0,0,0,2.0215,2.1719999999999997,2.3026,2.6916,0.074449666,0.060128913,0.16893946,34963775085.0,39810354440.0,43784473456.0,49628658013.0,0.13861716400000001,0.099826266,0.133476187,33267323126.0,37973987814.0,41775182094.0,47104355852.0,0.141480115,0.10009995,0.127567936,4843838868.0,4357863688.0,4749891573.0,4320187328.0,-0.100328519,0.08995873,-0.090466117,462644114,682824433,443467902,371612350,0.47591726,-0.350538908,-0.16203101,634627722.0,398499158.0,173713461.0,132440383.0,-0.37207414,-0.564080733,-0.23759286,0,0,344100000,100000,0.0,0.0,-0.999709387,0,0,0,0,0.0,0.0,0.0,504782794.0,642648626.0,628573081.0,522917847.0,0.27311911899999997,-0.021902396,-0.16808743,51726371,33954784,31426303,40364672,-0.34356918299999994,-0.074466119,0.28442317899999997,5.1679,4.9929,4.9873,4.4743,-0.175,-0.0056,-0.513,1.6345,1.8756,2.0912,2.1305,0.2411,0.2156,0.0393,0.6911,0.7809,0.8133,0.6441,0.0898,0.0324,-0.1692,0.6127,0.6586,0.6796,0.5611,0.0459,0.021,-0.1185,0.5714,0.4999,0.5231,0.5145,-0.0715,0.0232,-0.0086,1365402845,1470305688,1563786321,1830283027,0.076829225,0.063579046,0.170417596,0,0,225061845,309789409,0,0.0,0.37646347399999996,456381103,494832099,586021109,662885773,0.084251946,0.18428273,0.131163644,2.7298,2.8974,3.029,3.0384,0.1676,0.1316,0.0094,0.2202,0.213,0.2042,0.2132,-0.0072,-0.0088,0.009000000000000001,7405653317.0,7210221148.0,8900851358.0,11405032386.0,-0.026389592000000003,0.234476887,0.281341742,-978589267,1248249648,-370631144,-1253965537,2.27556033,-1.296920688,-2.383324789,-1020016715,1216794015,-422308480,-1280646016,2.19291576,-1.347066533,-2.032489464,0.0258,0.0243,0.0233,0.0231,-0.0015,-0.001,-0.0002,0.0391,0.0369,0.0357,0.0369,-0.0022,-0.0012,0.0012,0.0895,0.0835,0.0824,0.0847,-0.006,-0.0011,0.0023,42639279,39983249,52418107,32599757,-0.062290687000000004,0.31100169,-0.378082139,1057486583,1136195995,1204539030,1408010646,0.074430648,0.060150745,0.16892073300000002,1.2708,1.2676,1.2735,1.2327,-0.0032,0.0059,-0.0408,55.4967,67.3416,70.7036,79.5148,11.8449,3.362,8.8112,2.3334,1.9995,2.0971,2.0598,-0.3339,0.0976,-0.0373,0.4499,0.3954,0.4329,0.4716,-0.0545,0.0375,0.0387,1,-1,-1,-1,1,1,1,0,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1,1,-1,1,1,0,-1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,0,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,0,2,2,2,2,-1,0.4368715083798883,0.4419161676646707,0.43325242718446605,0.43565525383707204,0.10673518000000001,0.10691406000000002,0.1081353,0.11211696000000002,75.57380290155383,58.30247500824271,98.73200125315947,133.5495389563883,0.9192,0.9245,0.9439,0.9548
000002,property,0,0,0,0,0,0,1,1.9,2.54,3.06,3.47,0.336842105,0.204724409,0.133986928,240477000000.0,242897000000.0,297679000000.0,367894000000.0,0.010062796,0.225536734,0.23587309899999997,206467000000.0,198324000000.0,237052000000.0,294321000000.0,-0.03944186,0.19527676800000002,0.241589303,87032118211.0,174121000000.0,188417000000.0,166195000000.0,1.00065232,0.082106333,-0.11794476300000001,2075256824,1432734014,1586180764,1988075738,-0.309611226,0.107100654,0.253372745,274646000000.0,407706000000.0,253965141.0,770781495.0,0.48448039,-0.999377087,2.034989337,0,0,2558431,28970048,0.0,0.0,10.32336498,3603839090,3330183223,0,941279691,-0.075934541,-1.0,0.0,138048000000.0,173439000000.0,0.0,267281000000.0,0.25637425,-1.0,0.0,50262540607,73017106922,75950895073,97795831444,0.452714209,0.040179463,0.287619209,0.4063,0.3005,0.276,0.2848,-0.1058,-0.0245,0.0088,1.2436,1.2009,1.1543,1.1307,-0.0427,-0.0466,-0.0236,0.3512,0.4089,0.4167,0.3463,0.0577,0.0078,-0.0704,0.1501,0.2055,0.1679,0.1306,0.0554,-0.0376,-0.0373,0.8054,0.8398,0.8459,0.8436,0.0344,0.0061,-0.0023,28350255481,37208387330,49272294535,55131614572,0.31245333399999997,0.324225479,0.11891713400000001,0,0,8181335590,9255269024,0,0.0,0.13126627300000002,10903356246,13933565335,18187906856,21407674946,0.27791526,0.305330432,0.17702796199999998,0.3335,0.2434,0.221,0.2258,-0.0901,-0.0224,0.0048,0.1968,0.228,0.2342,0.2261,0.0312,0.0062,-0.0081,467361000000.0,598088000000.0,750303000000.0,897019000000.0,0.27971146,0.254502777,0.195542975,39566129022,82322834217,33618183389,45686809515,1.080639078,-0.5916299079999999,0.358991025,37666720295,80103958808,27768986308,39538739432,1.126650746,-0.653338153,0.423845256,0.035,0.0254,0.0378,0.0325,-0.0096,0.0124,-0.0053,0.1179,0.1532,0.1655,0.1499,0.0353,0.0123,-0.0156,0.2941,0.341,0.3748,0.3625,0.0469,0.0338,-0.0123,2146785575,2360481197,5896749487,6244191971,0.09954213599999999,1.498113306,0.058921018,21022606257,28051814882,33772651679,38872086881,0.33436428100000004,0.203938206,0.150993036,1.1915,1.5167,1.3375,1.1763,0.3252,-0.1792,-0.1612,452.8268,636.4994,683.3152,638.189,183.6726,46.8158,-45.1262,5.1379,6.2427,6.4875,6.3934,1.1048,0.2448,-0.0941,0.1551,0.1645,0.1621,0.1503,0.0094,-0.0024,-0.0118,-1,-1,-1,-1,1,1,1,0,1,0,0,-1,1,-1,-1,-1,-1,-1,1,0,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,0,0,-1,1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,0,-1,1,-1,0,2,2,2,2,2,0.40088405304318264,0.44926686217008793,0.4415688367129135,0.4135172413793104,0.039319650000000005,0.03728888,0.036575500000000004,0.03384742,115.87818780737088,169.53391043035572,187.67028749568166,185.0502940949828,0.8683,0.8732,0.8472,0.8318
